id,polarity,score
824640926869905408,Neutral,0.0
824641109922119684,Neutral,0.0
824641624730988544,Positive,0.262
824641876430987265,Neutral,0.0
824642249497706496,Neutral,0.0
824643101897752576,Neutral,0.0
824643195040628736,Neutral,0.0
824643351362334720,Positive,0.293
824643378545582081,Positive,0.266
824644227430752256,Negative,-0.355
824645141935910912,Neutral,0.0
824645199162961920,Neutral,0.0
824645910055579648,Positive,0.2
824646605701844993,Positive,0.167
824646606028939268,Positive,0.167
824647842409033728,Negative,-0.2
824648173410983937,Negative,-0.241
824648239714603008,Positive,0.153
824648451904438273,Negative,-0.2
824648637888299010,Neutral,0.0
824648951135625217,Negative,-0.375
824648956500209665,Neutral,0.0
824649838717333504,Negative,-0.066
824649906044473344,Positive,0.453
824650224668925952,Negative,-0.03499999999999999
824650365153017857,Neutral,0.0
824650533420072961,Positive,0.148
824650889528958977,Neutral,0.0
824652138978701312,Positive,0.167
824652767499317248,Positive,0.787
824652929101660160,Positive,0.9880000000000001
824653607115096065,Positive,0.418
824653678204375040,Neutral,0.0
824654006299590657,Positive,0.183
824654694807207936,Negative,-0.134
824654904098750465,Neutral,0.0
824655266746478592,Neutral,0.0
824658737730293760,Neutral,0.0
824658740867637248,Positive,0.649
824659512007221248,Positive,0.266
824659533482094592,Positive,0.153
824660324137721856,Neutral,0.0
824660423660150785,Positive,0.136
824661748368244737,Negative,-0.296
824663284536205319,Negative,-0.296
824663356523118592,Negative,-0.542
824663507157258244,Positive,0.293
824663526610522113,Neutral,0.0
824663621187858432,Positive,0.71
824664206226128899,Neutral,0.0
824664295350808576,Neutral,0.0
824664343333724160,Neutral,0.0
824664546010955776,Neutral,0.0
824664766971052035,Neutral,0.0
824665123788824576,Positive,0.302
824665425241903104,Positive,0.34299999999999997
824665887605153792,Positive,0.296
824665960388956161,Neutral,0.0
824666025778094084,Neutral,0.0
824666299666161665,Neutral,0.0
824666407317213184,Negative,-0.084
824666675748503552,Negative,-0.030000000000000027
824666689379962882,Negative,-0.296
824666829843005441,Neutral,0.0
824667011649265668,Neutral,0.0
824667454311952385,Negative,-0.132
824668330132901888,Negative,-0.296
824669262778359808,Neutral,0.0
824669786902843393,Neutral,0.0
824670000409632768,Neutral,0.0
824670077761048576,Negative,-0.241
824670082370527232,Neutral,0.0
824670114494775296,Neutral,0.0
824670147935895557,Neutral,0.0
824670202017304576,Neutral,0.0
824670448315207680,Neutral,0.0
824670724359094272,Negative,-0.132
824670746656075776,Neutral,0.0
824670867334582272,Positive,0.452
824671024453210114,Neutral,0.0
824671269480267781,Neutral,0.0
824671332914921473,Neutral,0.0
824671649177952257,Neutral,0.0
824671893680750592,Neutral,0.0
824671999402381313,Neutral,0.0
824672010932523009,Positive,0.172
824672033644670978,Neutral,0.0
824672473677438976,Neutral,0.0
824672591747174402,Neutral,0.0
824672735389421568,Neutral,0.0
824672911885623296,Neutral,0.0
824673261262950400,Positive,0.487
824673355643097091,Negative,-0.057999999999999996
824673430020780032,Neutral,0.0
824673464762130432,Positive,0.159
824674117039357953,Positive,0.487
824674344345489408,Neutral,0.0
824674845665267712,Negative,-0.285
824675024347000832,Neutral,0.0
824675169113366529,Neutral,0.0
824675256073744384,Neutral,0.0
824675329092509696,Positive,0.2
824675729853935616,Neutral,0.0
824675750506749952,Neutral,0.0
824675772883275776,Positive,0.291
824675818215505920,Positive,0.231
824676346412597248,Negative,-0.057999999999999996
824676540117954560,Neutral,0.0
824677867145433088,Neutral,0.0
824678461214044160,Neutral,0.0
824678546593509378,Positive,0.195
824678612452438018,Neutral,0.0
824679016686817284,Neutral,0.0
824679090217222144,Negative,-0.132
824679157795868672,Positive,0.167
824679209431928832,Positive,0.172
824679431302176768,Positive,0.188
824679631664087042,Neutral,0.0
824679789353177088,Neutral,0.0
824679913248677888,Negative,-0.118
824679926200729601,Negative,-0.118
824680091808571393,Neutral,0.0
824680439382179840,Negative,-0.167
824680465424674816,Neutral,0.0
824680802839621637,Neutral,0.0
824681704367542273,Neutral,0.0
824681802501459968,Neutral,0.0
824681973507616768,Neutral,0.0
824682309702000641,Neutral,0.0
824682648836698112,Neutral,0.0
824682815811883009,Neutral,0.0
824683012436549632,Neutral,0.0
824683659839971328,Positive,1.022
824683751863115776,Neutral,0.0
824683939436593153,Neutral,0.0
824683947053486080,Neutral,0.0
824683953655283712,Positive,0.206
824684079597682688,Neutral,0.0
824684155346751490,Positive,0.206
824684248351313920,Positive,0.468
824684363598168064,Neutral,0.0
824684569697869824,Neutral,0.0
824684597912993792,Neutral,0.0
824684659321827332,Neutral,0.0
824684699792666625,Neutral,0.0
824684740749955077,Neutral,0.0
824684775868944386,Neutral,0.0
824684788070121476,Neutral,0.0
824684841409118210,Neutral,0.0
824684887949053953,Neutral,0.0
824684924745748480,Neutral,0.0
824684943926235138,Neutral,0.0
824685014898147328,Negative,-0.13
824685054202957826,Positive,0.342
824685098033246208,Neutral,0.0
824685132179247104,Negative,-0.13
824685246041853952,Neutral,0.0
824685334776709120,Negative,-0.124
824685378531717121,Neutral,0.0
824685380154904576,Neutral,0.0
824685400069439488,Neutral,0.0
824685439596560386,Neutral,0.0
824685471380963328,Neutral,0.0
824685498010636295,Neutral,0.0
824685563810832385,Neutral,0.0
824685625534210048,Neutral,0.0
824685652537139200,Neutral,0.0
824685680362135553,Neutral,0.0
824685716160581632,Neutral,0.0
824685731226550272,Neutral,0.0
824685756308414464,Neutral,0.0
824685827842310148,Positive,0.06300000000000001
824685868128415744,Neutral,0.0
824685910524592128,Positive,0.167
824685932594991105,Neutral,0.0
824685972755517440,Positive,0.2
824685974177411073,Neutral,0.0
824685996029710337,Neutral,0.0
824686031899426818,Neutral,0.0
824686284362973185,Neutral,0.0
824686371889709057,Neutral,0.0
824686579591639040,Positive,0.357
824686592887521288,Neutral,0.0
824686607118860288,Neutral,0.0
824686731337355264,Neutral,0.0
824686787993989120,Neutral,0.0
824686787993931776,Positive,0.808
824686879132045312,Neutral,0.0
824686903052140545,Neutral,0.0
824686930768039936,Neutral,0.0
824687130752483329,Neutral,0.0
824687145768157184,Neutral,0.0
824687195290300417,Neutral,0.0
824687206900072450,Positive,0.113
824687248327249921,Neutral,0.0
824687311833223168,Neutral,0.0
824687331244408833,Negative,-0.124
824687389482311681,Neutral,0.0
824687443182047232,Positive,0.361
824687453449703425,Neutral,0.0
824687520885669888,Neutral,0.0
824687568960811008,Negative,-0.124
824687583515054080,Neutral,0.0
824687598593572864,Negative,-0.156
824687606332092416,Neutral,0.0
824687620538130432,Neutral,0.0
824687655938056193,Neutral,0.0
824687664314142720,Neutral,0.0
824687680235638784,Neutral,0.0
824688131018555392,Positive,0.195
824688478801788928,Negative,-0.186
824688568467685376,Positive,0.6930000000000001
824689004411027458,Positive,0.2
824689687054979073,Positive,0.6739999999999999
824690221929394176,Neutral,0.0
824690975691968515,Neutral,0.0
824690996613181441,Positive,0.313
824691018041847809,Neutral,0.0
824691018046074881,Neutral,0.0
824691018213847041,Neutral,0.0
824691017987321857,Neutral,0.0
824691018075435009,Neutral,0.0
824691018184417280,Neutral,0.0
824691597401063425,Positive,0.158
824691933981372417,Positive,0.2
824692665707073537,Neutral,0.0
824694117561225216,Neutral,0.0
824694297593282562,Neutral,0.0
824694798212857862,Neutral,0.0
824695393908916226,Positive,0.381
824696571346513920,Neutral,0.0
824696938268200960,Neutral,0.0
824697060104536064,Neutral,0.0
824697303382515712,Neutral,0.0
824697783303168000,Neutral,0.0
824698492144607236,Neutral,0.0
824698659543588865,Neutral,0.0
824699791133343744,Neutral,0.0
824700227323990016,Neutral,0.0
824700319661690880,Neutral,0.0
824700621328678913,Negative,-0.049000000000000016
824700779567026176,Positive,0.13
824701046442393600,Positive,0.358
824701512530231296,Positive,0.556
824701830508716036,Neutral,0.0
824702023450980352,Neutral,0.0
824702338522869760,Neutral,0.0
824702351290163200,Positive,0.262
824702520572260352,Neutral,0.0
824702565686317057,Neutral,0.0
824702969543270404,Negative,-0.252
824703128708583424,Positive,0.225
824703449975574528,Neutral,0.0
824704018157105158,Positive,0.231
824704359430782980,Negative,-0.278
824704544563200000,Neutral,0.0
824704544550645760,Neutral,0.0
824704544626147328,Neutral,0.0
824704544525418496,Neutral,0.0
824704544730968065,Neutral,0.0
824704545091620864,Neutral,0.0
824704590071341056,Negative,-0.238
824704909564076032,Positive,0.091
824704954233487361,Positive,0.161
824704949590392832,Neutral,0.0
824705172916072452,Neutral,0.0
824705281682800640,Neutral,0.0
824705316466163712,Neutral,0.0
824705337320243201,Neutral,0.0
824705367271677952,Neutral,0.0
824705434409963520,Neutral,0.0
824705717315596289,Negative,-0.016
824705916540948480,Neutral,0.0
824706124402348037,Neutral,0.0
824706127288029185,Positive,0.05500000000000001
824706160246849538,Negative,-0.016
824706215456411648,Neutral,0.0
824706759902298113,Neutral,0.0
824707087888379904,Neutral,0.0
824708129023819776,Positive,0.14
824708254592856073,Neutral,0.0
824709699522203649,Negative,-0.016
824709790509080578,Positive,0.2
824709809983418369,Neutral,0.0
824709955894730752,Positive,0.209
824710119355281408,Neutral,0.0
824710600127287300,Positive,0.167
824710686190292992,Neutral,0.0
824710979615350791,Negative,-0.057999999999999996
824711016076435456,Positive,0.257
824711080140214272,Positive,0.122
824711141565878272,Neutral,0.0
824711207710027776,Neutral,0.0
824767209620791297,Positive,0.187
824767762476171264,Negative,-0.167
824768059302887426,Neutral,0.0
824768081226498048,Neutral,0.0
824768122456571905,Neutral,0.0
824768288177651713,Neutral,0.0
824768706307698688,Neutral,0.0
824768740826820608,Negative,-0.231
824769587870887936,Neutral,0.0
824769653415280641,Positive,0.176
824770049563049988,Neutral,0.0
824770246686961665,Neutral,0.0
824770384524353537,Positive,0.085
824770395865804800,Neutral,0.0
824770480628457472,Neutral,0.0
824770653446356992,Positive,0.085
824770812062334976,Neutral,0.0
824771190896025600,Positive,0.085
824771254943088640,Neutral,0.0
824771356617109504,Neutral,0.0
824771495838642176,Neutral,0.0
824771507649904640,Negative,-0.533
824772215900102656,Neutral,0.0
824772594914168832,Negative,-0.186
824773025702748160,Neutral,0.0
824773380540862464,Neutral,0.0
824773559679610884,Neutral,0.0
824773709974163456,Neutral,0.0
824773887573397504,Neutral,0.0
824773910776381441,Neutral,0.0
824773949666054144,Positive,0.085
824774235625230338,Positive,0.362
824774268940611589,Positive,0.574
824774374385397761,Neutral,0.0
824774531516604418,Neutral,0.0
824774632553250819,Neutral,0.0
824775144837042176,Neutral,0.0
824775404208738304,Neutral,0.0
824775403881558016,Neutral,0.0
824775814805741568,Neutral,0.0
824775875229057025,Neutral,0.0
824776533592113157,Neutral,0.0
824776770377375746,Neutral,0.0
824776783966908416,Neutral,0.0
824776819421360129,Positive,0.516
824776878690951168,Neutral,0.0
824777925228654594,Neutral,0.0
824778527572652033,Neutral,0.0
824778970235277312,Neutral,0.0
824779253111726082,Neutral,0.0
824779265388445696,Neutral,0.0
824779359114387456,Positive,0.2
824779669119569921,Positive,0.6000000000000001
824779739445465090,Positive,0.355
824779845603299330,Neutral,0.0
824780560916684803,Neutral,0.0
824780737140383744,Neutral,0.0
824780838378360832,Neutral,0.0
824781025016418304,Neutral,0.0
824781716753510400,Positive,0.30300000000000005
824782103275384832,Neutral,0.0
824782774905217024,Neutral,0.0
824783562125737984,Neutral,0.0
824783846193364992,Neutral,0.0
824784095733440512,Neutral,0.0
824784116302434306,Neutral,0.0
824784240080482304,Positive,0.322
824785258411343872,Neutral,0.0
824786597245755395,Neutral,0.0
824786950188105728,Neutral,0.0
824787010846076932,Neutral,0.0
824788086659874816,Neutral,0.0
824788576231624705,Neutral,0.0
824788984123371520,Neutral,0.0
824789515441147905,Neutral,0.0
824789792789454848,Neutral,0.0
824789796874747904,Negative,-0.262
824790511101816832,Neutral,0.0
824791023331053568,Neutral,0.0
824791349933256704,Neutral,0.0
824791534621118465,Neutral,0.0
824791570268332032,Positive,0.252
824791971894063105,Neutral,0.0
824792119621582848,Positive,0.085
824793546897104896,Neutral,0.0
824793833649078274,Neutral,0.0
824793955707547648,Neutral,0.0
824794599856160769,Positive,0.2
824796949241032704,Neutral,0.0
824799625546694656,Positive,0.085
824800275873488896,Neutral,0.0
824802237872537600,Neutral,0.0
824802624495112192,Negative,-0.132
824802736751403008,Positive,0.2
824803505768640513,Neutral,0.0
824803557929000961,Neutral,0.0
824804382986350592,Neutral,0.0
824806789333946369,Positive,0.198
824808295655407617,Neutral,0.0
824808709545025536,Neutral,0.0
824810024144887809,Negative,-0.402
824810137680543745,Neutral,0.0
824812440433082368,Positive,0.195
824812673388990464,Neutral,0.0
824813161920528384,Neutral,0.0
824813427235303425,Neutral,0.0
824814240624214016,Positive,0.322
824814808394506240,Positive,0.8260000000000001
824814940171141120,Neutral,0.0
824815121507590144,Positive,0.27
824815348348289025,Neutral,0.0
824815601080209411,Neutral,0.0
824815757821362176,Positive,0.512
824815802637549569,Neutral,0.0
824816083450224640,Neutral,0.0
824816800772665344,Positive,0.091
824817807682596864,Negative,-0.186
824818102496026624,Neutral,0.0
824819073259274240,Positive,0.388
824819727126114306,Neutral,0.0
824820151627419654,Neutral,0.0
824820767787474944,Negative,-0.128
824821511412391936,Neutral,0.0
824821525148729344,Neutral,0.0
824823286638985217,Neutral,0.0
824823696254709760,Neutral,0.0
824823833215504385,Neutral,0.0
824825007624687616,Neutral,0.0
824825517580906497,Positive,0.195
824825844875063297,Neutral,0.0
824826889810358272,Positive,4.4
824826972165529603,Positive,4.6000000000000005
824827591773343745,Neutral,0.0
824827803602415616,Positive,0.249
824827811739336705,Positive,0.249
824828317903761408,Negative,-0.24
824829182492413953,Positive,0.085
824831097083138048,Neutral,0.0
824831493390336001,Positive,0.8
824831571375030272,Neutral,0.0
824831611590045697,Neutral,0.0
824832535737798656,Neutral,0.0
824833901617115138,Neutral,0.0
824834011499474945,Neutral,0.0
824835572913041408,Neutral,0.0
824835696749850625,Neutral,0.0
824837019939590144,Neutral,0.0
824837412371116035,Neutral,0.0
824837435880198144,Negative,-0.5
824838365094748160,Neutral,0.0
824839755842015232,Negative,-0.223
824840653108572160,Positive,0.085
824843556430843904,Positive,0.265
824844310415695874,Neutral,0.0
824845403283546112,Neutral,0.0
824847159904178179,Positive,0.195
824847368034017280,Neutral,0.0
824849091758743552,Neutral,0.0
824850151126638592,Neutral,0.0
824850550780944384,Neutral,0.0
824851614708047872,Positive,0.13
824854458626564097,Positive,0.195
824855585086595076,Positive,0.167
824855949982658562,Neutral,0.0
824856669515493377,Neutral,0.0
824857090560716800,Positive,0.085
824857660897914880,Neutral,0.0
824857726211674112,Positive,0.167
824858009062944769,Neutral,0.0
824858194723774465,Positive,0.231
824858494813638657,Positive,0.146
824858623813652480,Neutral,0.0
824858825723310080,Neutral,0.0
824858890688876545,Neutral,0.0
824858915703644160,Neutral,0.0
824859006707470336,Neutral,0.0
824859734096240640,Neutral,0.0
824860210732732417,Positive,0.2
824860499615453184,Neutral,0.0
824860746483855361,Positive,0.195
824861238320521216,Positive,1.2
824861664998629377,Neutral,0.0
824861689392689152,Neutral,0.0
824862013515927554,Neutral,0.0
824862073993646080,Neutral,0.0
824862088170332160,Positive,0.277
824863850751107072,Neutral,0.0
824865043791482880,Neutral,0.0
824865091531124736,Neutral,0.0
824865282820755456,Positive,0.195
824865835747454980,Neutral,0.0
824866281996193792,Neutral,0.0
824866596027985925,Positive,0.209
824867087705214976,Neutral,0.0
824867351937966080,Neutral,0.0
824867699348033537,Neutral,0.0
824867820395646977,Neutral,0.0
824868089837727748,Neutral,0.0
824869060399599617,Neutral,0.0
824869242168160257,Neutral,0.0
824869875193520131,Neutral,0.0
824872150813143040,Neutral,0.0
824872228873392128,Neutral,0.0
824872855355551749,Neutral,0.0
824872855670185985,Neutral,0.0
824872855640748035,Neutral,0.0
824873003548758017,Neutral,0.0
824873638704787458,Neutral,0.0
824874004762681346,Neutral,0.0
824874313144627203,Neutral,0.0
824875302081867777,Neutral,0.0
824875386190262273,Neutral,0.0
824875478687244289,Neutral,0.0
824876039545319425,Neutral,0.0
824877045020712962,Neutral,0.0
824877154101977088,Neutral,0.0
824878169060626432,Positive,0.223
824878360341970944,Neutral,0.0
824879104319053824,Neutral,0.0
824879276281376769,Neutral,0.0
824879593198727169,Positive,0.04299999999999998
824880098289475589,Negative,-0.211
824880273099616258,Negative,-0.167
824882020618625024,Positive,0.2
824886252105129985,Neutral,0.0
824886417067159552,Neutral,0.0
824886581081174016,Neutral,0.0
824886835973222403,Neutral,0.0
824887249888112641,Negative,-0.186
824887257404317696,Negative,-0.186
824887502611767301,Neutral,0.0
824887526812815360,Neutral,0.0
824887533221711873,Neutral,0.0
824887560140754944,Positive,0.085
824887693607710721,Neutral,0.0
824888602542759936,Positive,0.456
824889060523012096,Neutral,0.0
824889410395058182,Positive,0.185
824889448840073218,Positive,0.085
824890063339155456,Neutral,0.0
824890542005776385,Neutral,0.0
824890652336926720,Positive,0.369
824890688512724996,Neutral,0.0
824890733865816064,Positive,0.091
824891375799767040,Positive,0.2
824891895381757952,Neutral,0.0
824892015913562112,Neutral,0.0
824892421402079233,Neutral,0.0
824893040275791872,Positive,0.2
824894429894832135,Positive,0.2
824894524346363904,Positive,0.2
824894687324418048,Positive,0.4
824894828571877377,Positive,0.2
824894897731678209,Positive,0.2
824895082692169728,Neutral,0.0
824895106595450880,Negative,-0.118
824895176304844800,Neutral,0.0
824895890557063169,Neutral,0.0
824895956269166592,Neutral,0.0
824895992730312705,Neutral,0.0
824896000875646977,Neutral,0.0
824896229704208386,Positive,0.127
824896390207639554,Positive,0.085
824896421048442881,Neutral,0.0
824896443097903104,Neutral,0.0
824896521300635648,Positive,0.365
824897261205270532,Positive,0.085
824897483708837888,Neutral,0.0
824897586486063105,Positive,0.496
824897789830131712,Neutral,0.0
824897878711627778,Positive,0.365
824899214412877824,Positive,0.365
824899364346753025,Positive,0.044999999999999984
824900282056269825,Positive,3.6
824900580766216194,Neutral,0.0
824901254719483905,Positive,0.2
824901434357407747,Neutral,0.0
824901669083246592,Positive,0.2
824901879217819648,Neutral,0.0
824902119865978881,Positive,0.2
824902193379618817,Negative,-0.186
824902359507619844,Negative,-0.186
824903692545515521,Neutral,0.0
824904025074118656,Neutral,0.0
824904235158376450,Positive,0.2
824905630582386690,Positive,0.167
824906097777532928,Positive,0.167
824906736603521024,Neutral,0.0
824907292436987906,Positive,0.2
824908392053366784,Positive,3.6
824908599231012864,Negative,-0.191
824908637655097344,Negative,-0.191
824908905285300224,Neutral,0.0
824910280337551361,Neutral,0.0
824910415750651908,Neutral,0.0
824910911362068480,Positive,0.383
824910946669850624,Neutral,0.0
824911056107618304,Neutral,0.0
824911743080034304,Negative,-0.091
824912251186458624,Negative,-0.186
824912588618268673,Neutral,0.0
824912924057563136,Neutral,0.0
824913312399912960,Negative,-0.196
824913511583215616,Positive,0.273
824914039079915521,Neutral,0.0
824914229853577216,Neutral,0.0
824914262904729600,Positive,0.257
824914350880280578,Neutral,0.0
824914859091456000,Neutral,0.0
824914944076288000,Neutral,0.0
824915105015934976,Neutral,0.0
824915149844787201,Positive,0.135
824915419559510016,Positive,0.085
824915539525062658,Positive,0.135
824916182394404865,Neutral,0.0
824916525576359937,Neutral,0.0
824916954007928833,Neutral,0.0
824916972957732864,Neutral,0.0
824917052225941505,Neutral,0.0
824917058504777728,Neutral,0.0
824918478520012800,Positive,0.085
824918544496357377,Neutral,0.0
824918931483791360,Negative,-0.186
824919499199627265,Neutral,0.0
824919590706749440,Neutral,0.0
824919680758456320,Neutral,0.0
824919767467319296,Neutral,0.0
824919974271647744,Neutral,0.0
824920101858209792,Neutral,0.0
824920115334541312,Positive,0.167
824920183017992192,Neutral,0.0
824920464267042816,Neutral,0.0
824920472940851200,Neutral,0.0
824920678965137408,Positive,0.126
824920688268079104,Neutral,0.0
824920715036082176,Neutral,0.0
824920860305797120,Positive,4.6000000000000005
824921421386223617,Positive,0.176
824921452776407040,Positive,4.6000000000000005
824921752518131712,Negative,-0.5
824922498290610176,Neutral,0.0
824922634207035392,Positive,0.085
824923271342743552,Negative,-0.146
824923907509600258,Neutral,0.0
824924071192297473,Neutral,0.0
824924148912775168,Neutral,0.0
824924181934505984,Neutral,0.0
824924197977726976,Neutral,0.0
824924223172968448,Neutral,0.0
824924645220560896,Neutral,0.0
824924728502657025,Positive,0.252
824924790469304320,Neutral,0.0
824924982434287617,Positive,0.355
824925178849288193,Positive,0.241
824925349448396800,Positive,0.2
824925421192019969,Positive,0.19000000000000003
824925501093511169,Neutral,0.0
824926099448721408,Neutral,0.0
824926365719920644,Neutral,0.0
824926484406091776,Neutral,0.0
824926804347543552,Neutral,0.0
824927230732148736,Neutral,0.0
824927304526749696,Neutral,0.0
824927321153011713,Positive,0.085
824927542343766018,Positive,0.262
824927968858345472,Positive,0.419
824928154846367744,Neutral,0.0
824928367996702721,Neutral,0.0
824928698809872387,Positive,0.089
824929059717025792,Neutral,0.0
824929115123892224,Positive,0.419
824929960716541952,Neutral,0.0
824930151062499329,Neutral,0.0
824930360907689984,Negative,-0.146
824930565694578688,Neutral,0.0
824930624297394176,Positive,0.47
824930706275102720,Neutral,0.0
824931583262130177,Positive,0.2
824931656335241216,Neutral,0.0
824931685108158465,Negative,-0.156
824931807309205506,Neutral,0.0
824931808600928256,Neutral,0.0
824931862535614465,Neutral,0.0
824932154849296384,Neutral,0.0
824932180971421696,Neutral,0.0
824932274089099264,Negative,-0.186
824932542809833472,Negative,-0.245
824933132843499521,Neutral,0.0
824933260895645696,Neutral,0.0
824933329342459907,Neutral,0.0
824933402218491904,Neutral,0.0
824933515439460352,Neutral,0.0
824933545114206209,Neutral,0.0
824933633651855360,Neutral,0.0
824933825717231616,Neutral,0.0
824934065044217856,Neutral,0.0
824934180727427072,Neutral,0.0
824934221496061953,Neutral,0.0
824934387972186113,Neutral,0.0
824934501759459328,Neutral,0.0
824934997115142144,Neutral,0.0
824935351336697858,Positive,0.273
824935609068183552,Positive,0.7230000000000001
824935793022078976,Neutral,0.0
824935858721660928,Neutral,0.0
824936172027777024,Neutral,0.0
824936336767410177,Positive,0.2
824936665479315456,Positive,0.10900000000000001
824937313188904960,Neutral,0.0
824937418558230528,Neutral,0.0
824937492289822720,Neutral,0.0
824937617900736513,Neutral,0.0
824937852739940353,Neutral,0.0
824938097234309120,Negative,-0.245
824938240562065408,Neutral,0.0
824938492463607808,Positive,0.262
824938594687184896,Neutral,0.0
824938705420959744,Neutral,0.0
824941996783579136,Neutral,0.0
824942098667413505,Neutral,0.0
824942179911086081,Negative,-0.278
824942204921712640,Neutral,0.0
824942351709827072,Neutral,0.0
824942537013997569,Neutral,0.0
824942763456098304,Neutral,0.0
824942814744096768,Positive,0.089
824942820981092353,Positive,0.089
824943137361653763,Positive,0.12200000000000001
824943172962893824,Neutral,0.0
824943180650909696,Neutral,0.0
824943404727545856,Positive,0.089
824943694537166848,Positive,0.091
824943836124307456,Positive,0.479
824943870228193280,Positive,0.089
824944487193534466,Neutral,0.0
824944663513690113,Negative,-0.127
824944724486287361,Neutral,0.0
824944985007124481,Positive,0.167
824945271649996801,Negative,-0.016
824945280739057664,Positive,0.247
824945369708584960,Positive,0.247
824945658603896834,Positive,0.167
824945827198140417,Negative,-0.225
824945849725775873,Neutral,0.0
824945998980116481,Neutral,0.0
824946603282878464,Neutral,0.0
824946665920552960,Positive,0.425
824946909420908544,Neutral,0.0
824946911585136640,Positive,0.425
824947108046393344,Neutral,0.0
824947807329067012,Positive,0.167
824948164172083200,Neutral,0.0
824948605077307392,Neutral,0.0
824948634898821120,Positive,0.167
824948836795875329,Neutral,0.0
824949093294276609,Neutral,0.0
824949119378558977,Positive,0.7230000000000001
824949146763272192,Positive,0.7230000000000001
824949197120163842,Positive,0.7230000000000001
824949248261132289,Positive,0.7230000000000001
824949263998164993,Positive,0.7230000000000001
824949286022549507,Positive,0.7230000000000001
824949335863525377,Positive,0.7230000000000001
824949382424489984,Positive,0.418
824949394445209600,Positive,0.7230000000000001
824949406172577793,Positive,0.7230000000000001
824949407216967680,Positive,0.7230000000000001
824949411272863744,Positive,0.7230000000000001
824949436795191303,Positive,0.7230000000000001
824949438858792960,Positive,0.7230000000000001
824949444416249856,Positive,0.7230000000000001
824949446618267648,Positive,0.7230000000000001
824949453845037057,Positive,0.7230000000000001
824949457355579393,Positive,0.7230000000000001
824949457644957696,Positive,0.7230000000000001
824949461965295616,Positive,0.7230000000000001
824949468487315456,Positive,0.7230000000000001
824949471549280256,Positive,0.7230000000000001
824949480420208640,Positive,0.7230000000000001
824949481753882624,Positive,0.7230000000000001
824949486950707200,Positive,0.7230000000000001
824949496614354944,Positive,0.7230000000000001
824949498178777091,Positive,0.7230000000000001
824949498703204354,Positive,0.7230000000000001
824949499550273537,Positive,0.7230000000000001
824949504138829824,Positive,0.7230000000000001
824949505128808449,Positive,0.7230000000000001
824949505208483840,Positive,0.7230000000000001
824949515455131648,Positive,0.7230000000000001
824949517397139458,Positive,0.7230000000000001
824949518588272640,Positive,0.7230000000000001
824949519871836161,Positive,0.7230000000000001
824949522187030528,Positive,0.7230000000000001
824949523109834752,Positive,0.7230000000000001
824949524074479619,Positive,0.7230000000000001
824949528646135808,Positive,0.7230000000000001
824949531078967296,Positive,0.7230000000000001
824949532844769280,Positive,0.7230000000000001
824949540889374720,Positive,0.7230000000000001
824949543204638720,Positive,0.7230000000000001
824949544509177856,Positive,0.7230000000000001
824949547436822529,Positive,0.7230000000000001
824949548447625216,Positive,0.7230000000000001
824949550418767872,Positive,0.7230000000000001
824949551257645056,Positive,0.7230000000000001
824949555829432320,Positive,0.7230000000000001
824949569364619264,Positive,0.7230000000000001
824949570262204417,Positive,0.7230000000000001
824949570006315008,Positive,0.7230000000000001
824949576729780224,Positive,0.7230000000000001
824949583721668609,Positive,0.7230000000000001
824949584816332800,Positive,0.7230000000000001
824949605301235712,Positive,0.7230000000000001
824949615275433984,Positive,0.7230000000000001
824949644752977920,Positive,0.7230000000000001
824949645868544000,Positive,0.7230000000000001
824949646741082116,Positive,0.7230000000000001
824949656983568384,Positive,0.7230000000000001
824949671990796289,Positive,0.7230000000000001
824949780405186561,Neutral,0.0
824950123838836737,Neutral,0.0
824950259705065477,Positive,0.434
824950442299944961,Neutral,0.0
824950858970304512,Positive,0.2
824951371984142336,Neutral,0.0
824952334677573632,Positive,0.254
824952436787851265,Positive,0.247
824952691717726209,Positive,0.327
824952931938103296,Neutral,0.0
824953121990406145,Neutral,0.0
824953122036600833,Neutral,0.0
824953122028191745,Neutral,0.0
824953122007216129,Neutral,0.0
824953122233733121,Neutral,0.0
824953122187534336,Neutral,0.0
824953122183340032,Neutral,0.0
824953122019803136,Neutral,0.0
824953122019766272,Neutral,0.0
824953122233655302,Neutral,0.0
824953122019749888,Neutral,0.0
824953122250440704,Neutral,0.0
824953122229465088,Neutral,0.0
824953123093483520,Neutral,0.0
824953122049163264,Neutral,0.0
824953122229469184,Neutral,0.0
824953122028154881,Neutral,0.0
824953122183340033,Neutral,0.0
824953122057572352,Neutral,0.0
824953122229456896,Neutral,0.0
824953122137202689,Neutral,0.0
824953122044915713,Neutral,0.0
824953122040770560,Neutral,0.0
824953122028187648,Neutral,0.0
824953122049122304,Neutral,0.0
824953122183340033,Neutral,0.0
824953122040770560,Neutral,0.0
824953154668224513,Neutral,0.0
824953354052857856,Neutral,0.0
824953560118984704,Neutral,0.0
824953590586413056,Neutral,0.0
824953695049744384,Neutral,0.0
824953873261436929,Positive,0.406
824954350384537602,Neutral,0.0
824954390519877632,Neutral,0.0
824954944197271552,Neutral,0.0
824955193364201472,Neutral,0.0
824956198457839617,Neutral,0.0
824956384571695104,Neutral,0.0
824956495381065728,Neutral,0.0
824956665057406977,Neutral,0.0
824956694014750720,Neutral,0.0
